Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
205.76899027824402	0	-254.14154	139.25243	57.88495	-636.4629	90.22072072072072	22.39461653904822	40058	40058
426.02251958847046	1	-331.7994	145.09016	78.16249	-670.6507	92.52424942263279	18.200448905781652	40063	80121
618.4822754859924	2	-208.76483	104.84882	42.987186	-568.6897	84.35368421052631	18.234414025343547	40068	120189
803.8779602050781	3	-141.89627	54.92371	39.8369	-375.52206	77.06923076923077	16.9010415980966	40076	160265
966.5281195640564	4	-140.53134	46.6581	29.476318	-400.37607	74.08872458410352	15.41668570700173	40082	200347
1116.1701917648315	5	-140.63281	45.96362	15.569603	-347.01578	74.18148148148148	15.109122508947957	40058	240405
1280.5355596542358	6	-139.7182	43.509308	39.603058	-381.9714	74.28942486085343	16.191046892764106	40042	280447
1512.9163525104523	7	-135.31169	35.53794	-18.97129	-349.71417	75.86742424242425	16.78827150221665	40058	320505
1756.1134424209595	8	-132.72972	28.90677	-26.486519	-282.20258	75.36911487758945	16.930880504543158	40021	360526
1928.2824997901917	9	-136.1384	30.390772	-67.15433	-370.37134	75.3609022556391	16.795021794587573	40092	400618
2100.8626046180725	10	-138.56993	32.16059	-2.5903854	-360.94962	76.92884615384615	18.95198220339682	40003	440621
2294.2181792259216	11	-135.75945	35.41564	-8.3428	-436.563	77.6686046511628	19.34821323578337	40077	480698
2463.962245464325	12	-128.95369	27.004173	-63.712685	-310.85352	78.21484375	19.72448743727162	40046	520744
2649.545022726059	13	-125.1168	29.878912	-13.519234	-432.87424	83.15145228215768	23.87223703824965	40079	560823
2832.703136205673	14	-124.131004	26.975267	-15.1623	-242.88106	85.70235546038543	23.3484739634484	40023	600846
3012.0508699417114	15	-120.53743	30.816128	-23.313835	-251.28275	86.77874186550976	25.783994752596293	40005	640851
3197.8986763954163	16	-114.0032	29.543907	1.1225662	-229.18979	94.77777777777777	28.58925351138648	40091	680942
3403.8807470798492	17	-126.008934	149.75638	-38.93191	-2097.539	117.47507331378299	53.39585577412286	40059	721001
3603.0048954486847	18	-128.6173	123.77696	-22.372366	-1875.7108	135.73559322033898	57.411018143811965	40042	761043
3798.1427454948425	19	-110.49114	73.05544	7.4614944	-405.69592	130.64820846905536	49.440649989489934	40109	801152
3987.9250948429108	20	-94.56287	62.48168	13.437862	-288.03122	130.43648208469057	36.18507941112045	40044	841196
4235.561625957489	21	-81.84436	65.03253	62.541996	-254.46794	158.40711462450594	125.8707076654308	40077	881273
4501.241796255112	22	-69.07229	63.936768	161.4016	-209.2322	186.13023255813954	157.32718615864542	40018	921291
4878.636029005051	23	-68.12299	60.745792	76.378586	-266.21576	258.5886075949367	242.11162635662203	40857	962148
5336.957462072372	24	-78.41424	75.56917	54.364777	-363.27167	364.86607142857144	314.94666485929787	40865	1003013
5737.092593669891	25	-102.26756	75.45789	70.8249	-363.36252	352.6140350877193	261.8312202033817	40198	1043211
6138.551620721817	26	-125.20363	77.71938	70.675	-338.2296	375.7102803738318	231.85307986304056	40201	1083412
6572.79363822937	27	-103.19084	87.64659	82.90782	-523.22034	397.029702970297	281.2996167172261	40100	1123512
7000.200356960297	28	-108.92518	76.53431	105.25569	-360.53784	394.37254901960785	263.3368051980844	40226	1163738
7470.1978459358215	29	-87.330315	77.836365	76.559784	-397.0887	457.0	305.6256622971073	40216	1203954
7979.027443885803	30	-46.243687	87.08685	91.808235	-294.63754	557.75	348.8633427926248	40158	1244112
8513.376015901566	31	-5.1586857	81.983185	101.22296	-242.48889	691.9655172413793	360.83036254599926	40134	1284246
9077.264458179474	32	11.231811	109.071754	135.76611	-530.58136	798.5882352941177	321.917306180414	40728	1324974
9615.916144609451	33	61.760555	49.82242	148.32152	-114.99478	842.0833333333334	315.79198278121135	40420	1365394
10136.771116733551	34	73.49135	60.598198	167.33508	-39.25038	792.1764705882352	336.0921154008259	40401	1405795
10610.513746738434	35	71.88781	62.33453	185.32999	-51.61972	596.4852941176471	412.42191748139567	40561	1446356
11179.94886636734	36	64.48748	60.282036	177.41336	-46.227516	509.75949367088606	410.0361273119838	40271	1486627
11929.598725557327	37	52.02652	68.91738	202.7409	-192.49652	476.01162790697674	395.2264730266317	40937	1527564
12521.548947572708	38	69.56719	67.116806	202.45297	-53.969925	512.4430379746835	404.6549318171413	40483	1568047
