Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2421858310699463	0	20.632652	10.695591	73.0	10.0	20.632653061224488	10.695591076301964	1011	1011
6.499697208404541	1	22.444445	11.513385	61.0	8.0	22.444444444444443	11.513384588875594	1010	2021
9.300529956817627	2	25.625	13.030133	61.0	10.0	25.625	13.03013334544202	1025	3046
12.520686388015747	3	36.03448	16.853287	85.0	14.0	36.03448275862069	16.85328732615624	1045	4091
15.936696767807007	4	38.76923	19.484327	89.0	14.0	38.76923076923077	19.48432840142143	1008	5099
19.88538908958435	5	32.375	10.830368	61.0	17.0	32.375	10.830368183953858	1036	6135
23.603103399276733	6	33.666668	12.327025	86.0	18.0	33.666666666666664	12.32702541392511	1010	7145
26.85466957092285	7	48.04762	23.883598	126.0	22.0	48.04761904761905	23.883599055730176	1009	8154
30.01959991455078	8	50.25	21.156263	97.0	14.0	50.25	21.156263847853666	1005	9159
33.26184964179993	9	56.157894	20.394176	96.0	22.0	56.1578947368421	20.394176562762475	1067	10226
36.58767509460449	10	59.882355	27.083492	143.0	28.0	59.88235294117647	27.08349259113854	1018	11244
39.864988803863525	11	60.117645	16.109488	103.0	37.0	60.11764705882353	16.10948698544606	1022	12266
43.24743914604187	12	59.055557	16.817556	106.0	36.0	59.05555555555556	16.81755769764386	1063	13329
46.652390003204346	13	67.066666	30.299541	146.0	29.0	67.06666666666666	30.299541617361513	1006	14335
50.17148804664612	14	81.38461	26.820023	133.0	31.0	81.38461538461539	26.820022547855093	1058	15393
53.59282898902893	15	78.92308	21.674025	120.0	43.0	78.92307692307692	21.67402393671898	1026	16419
57.10721468925476	16	70.2	17.298168	123.0	47.0	70.2	17.29816945999393	1053	17472
60.546464920043945	17	95.09091	40.159805	183.0	32.0	95.0909090909091	40.159804747475704	1046	18518
64.71351528167725	18	84.57143	37.58175	200.0	44.0	84.57142857142857	37.58174763235527	1184	19702
68.26293182373047	19	98.454544	24.706877	143.0	62.0	98.45454545454545	24.706876614944992	1083	20785
71.85593461990356	20	108.0	16.161684	133.0	85.0	108.0	16.161683080669537	1080	21865
75.18729591369629	21	112.0	16.566366	137.0	87.0	112.0	16.566364853052235	1008	22873
78.58685231208801	22	103.5	29.682486	170.0	72.0	103.5	29.682486418762156	1035	23908
82.24387168884277	23	150.0	39.206413	200.0	80.0	150.0	39.206413469518694	1050	24958
86.04261136054993	24	158.57143	40.30546	200.0	86.0	158.57142857142858	40.30546628243988	1110	26068
89.32835578918457	25	166.83333	25.7191	200.0	137.0	166.83333333333334	25.71910228258798	1001	27069
93.00444626808167	26	191.33333	16.839108	200.0	154.0	191.33333333333334	16.83910792042012	1148	28217
97.11650061607361	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	29417
100.95052456855774	28	192.66667	16.397831	200.0	156.0	192.66666666666666	16.397831834998456	1156	30573
104.81136345863342	29	195.0	11.18034	200.0	170.0	195.0	11.180339887498949	1170	31743
108.92188215255737	30	193.33333	14.907119	200.0	160.0	193.33333333333334	14.9071198499986	1160	32903
112.92299151420593	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	34103
117.71164178848267	32	195.5	10.062305	200.0	173.0	195.5	10.062305898749054	1173	35276
121.38847947120667	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36476
126.14475202560425	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	37676
129.93484544754028	35	195.0	11.18034	200.0	170.0	195.0	11.180339887498949	1170	38846
134.01217913627625	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	40046
137.7309296131134	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	41246
141.73163628578186	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42446
145.67617750167847	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43646
149.2047290802002	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44846
153.08447670936584	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	46046
156.89966011047363	42	191.33333	19.379255	200.0	148.0	191.33333333333334	19.379255804998177	1148	47194
160.65894198417664	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	48394
164.37645626068115	44	182.0	24.419937	200.0	132.0	182.0	24.419937209856485	1092	49486
168.26764512062073	45	198.5	3.354102	200.0	191.0	198.5	3.3541019662496847	1191	50677
172.09147334098816	46	192.5	10.920165	200.0	173.0	192.5	10.920164833920778	1155	51832
176.27783584594727	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	53032
180.26896858215332	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	54232
184.25682878494263	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	55432
188.3018388748169	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	56632
192.13864970207214	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	57832
196.00595045089722	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	59032
200.0412256717682	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	60232
204.2509572505951	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	61432
210.45161533355713	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	62632
214.58597779273987	56	190.33333	17.894754	200.0	151.0	190.33333333333334	17.8947540419594	1142	63774
218.15439081192017	57	191.16667	19.751934	200.0	147.0	191.16666666666666	19.751933801248143	1147	64921
222.2930886745453	58	198.33333	3.72678	200.0	190.0	198.33333333333334	3.7267799624996494	1190	66111
