Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.797656297683716	0	21.05042	10.59003	65.0	8.0	21.050420168067227	10.590029193106774	5010	5010
27.72905135154724	1	16.184465	5.831087	48.0	8.0	16.184466019417474	5.8310866048432075	5001	10011
41.29623365402222	2	26.622341	14.97448	136.0	10.0	26.622340425531913	14.9744793839479	5005	15016
56.28424310684204	3	40.152	24.579685	164.0	12.0	40.152	24.579684619620327	5019	20035
70.08487725257874	4	38.907692	21.015543	116.0	13.0	38.90769230769231	21.01554229020701	5058	25093
84.09163403511047	5	56.055557	33.98181	166.0	16.0	56.05555555555556	33.98181249208043	5045	30138
98.10342049598694	6	63.405064	38.21045	163.0	14.0	63.40506329113924	38.21044955736246	5009	35147
115.34672141075134	7	58.755814	29.161913	134.0	16.0	58.75581395348837	29.161912100559103	5053	40200
133.0554268360138	8	84.9	43.352314	186.0	20.0	84.9	43.35231635487697	5094	45294
147.4079554080963	9	118.51163	51.759	200.0	27.0	118.51162790697674	51.75899970863319	5096	50390
162.52810168266296	10	110.391304	45.36158	200.0	30.0	110.3913043478261	45.36158030606842	5078	55468
179.26757645606995	11	132.23685	42.6142	200.0	32.0	132.23684210526315	42.614202111580695	5025	60493
193.05674481391907	12	127.1	42.600937	200.0	32.0	127.1	42.60093895678827	5084	65577
206.87323641777039	13	109.17021	38.927273	200.0	46.0	109.17021276595744	38.9272748820408	5131	70708
220.5716576576233	14	122.60976	46.76244	200.0	47.0	122.60975609756098	46.76243961211922	5027	75735
234.8068652153015	15	142.27777	46.853565	200.0	50.0	142.27777777777777	46.85356094086666	5122	80857
248.61641001701355	16	152.38235	41.504795	200.0	63.0	152.38235294117646	41.504793986664154	5181	86038
262.138808965683	17	151.60606	40.536507	200.0	75.0	151.6060606060606	40.53650759645605	5003	91041
276.2150356769562	18	168.7	29.843088	200.0	110.0	168.7	29.843089652380165	5061	96102
289.85974526405334	19	189.14815	21.803337	200.0	123.0	189.14814814814815	21.803335972589327	5107	101209
303.8631420135498	20	189.11111	19.454283	200.0	127.0	189.11111111111111	19.45428322510159	5106	106315
317.89253425598145	21	191.96297	23.23229	200.0	117.0	191.96296296296296	23.232291514153918	5183	111498
331.3866047859192	22	196.61539	15.5812435	200.0	119.0	196.6153846153846	15.581243465429647	5112	116610
345.611070394516	23	192.48148	21.717667	200.0	104.0	192.4814814814815	21.717667104730175	5197	121807
359.38859510421753	24	181.96428	34.543434	200.0	96.0	181.96428571428572	34.54343243642409	5095	126902
372.6379861831665	25	192.18518	24.37369	200.0	104.0	192.1851851851852	24.37369109425774	5189	132091
386.59907054901123	26	198.1923	7.442183	200.0	162.0	198.19230769230768	7.4421834614954365	5153	137244
400.62638878822327	27	189.44444	28.960169	200.0	105.0	189.44444444444446	28.96016847369316	5115	142359
414.599018573761	28	182.14285	36.519775	200.0	92.0	182.14285714285714	36.51977378833308	5100	147459
428.6017220020294	29	183.25	38.280567	200.0	83.0	183.25	38.28056668486356	5131	152590
442.0761342048645	30	170.76666	46.085197	200.0	31.0	170.76666666666668	46.085198877248594	5123	157713
455.73768186569214	31	185.28572	30.257061	200.0	34.0	185.28571428571428	30.25706191814346	5188	162901
469.56437706947327	32	193.8077	13.978058	200.0	131.0	193.80769230769232	13.978057614509831	5039	167940
484.0048441886902	33	196.1923	8.66478	200.0	159.0	196.19230769230768	8.664779418246255	5101	173041
501.2686359882355	34	199.1923	4.0384617	200.0	179.0	199.19230769230768	4.038461538461538	5179	178220
517.6915249824524	35	191.88889	29.323654	200.0	68.0	191.88888888888889	29.323651600881437	5181	183401
533.0756485462189	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	188601
549.2966892719269	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	193801
568.0580141544342	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	199001
583.216938495636	39	199.76923	1.1538461	200.0	194.0	199.76923076923077	1.1538461538461535	5194	204195
598.7112424373627	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209395
614.7662546634674	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214595
630.269017457962	42	196.61539	16.923077	200.0	112.0	196.6153846153846	16.923076923076923	5112	219707
646.6497654914856	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	224907
663.3179137706757	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230107
680.2804882526398	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	235307
709.2721276283264	46	199.92308	0.38461536	200.0	198.0	199.92307692307693	0.38461538461538464	5198	240505
739.6220464706421	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245705
769.3757073879242	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	250905
799.89901304245	49	189.2963	30.813433	200.0	91.0	189.2962962962963	30.813434798158365	5111	256016
829.2284924983978	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261216
859.8744122982025	51	197.88461	10.576922	200.0	145.0	197.8846153846154	10.576923076923077	5145	266361
888.4055051803589	52	196.07692	19.615385	200.0	98.0	196.07692307692307	19.615384615384617	5098	271459
917.2822949886322	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	276659
947.1532135009766	54	198.61539	6.9230766	200.0	164.0	198.6153846153846	6.9230769230769225	5164	281823
978.2187728881836	55	198.11539	9.423077	200.0	151.0	198.1153846153846	9.423076923076925	5151	286974
1005.076278924942	56	197.5	12.5	200.0	135.0	197.5	12.5	5135	292109
