Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.397204637527466	0	20.557377	10.385637	73.0	9.0	20.557377049180328	10.385637292558798	5016	5016
29.336749792099	1	20.747934	9.636283	78.0	9.0	20.74793388429752	9.636283011442766	5021	10037
42.795703172683716	2	29.458824	15.658152	100.0	10.0	29.458823529411763	15.658151751179824	5008	15045
57.9037766456604	3	39.76984	22.656918	149.0	12.0	39.76984126984127	22.6569176157707	5011	20056
72.22321963310242	4	40.039684	25.25376	200.0	11.0	40.03968253968254	25.253759988366337	5045	25101
86.14488172531128	5	47.429905	19.113588	123.0	17.0	47.429906542056074	19.11358676587642	5075	30176
101.97622013092041	6	54.717392	24.837877	164.0	20.0	54.71739130434783	24.83787696895896	5034	35210
121.14683127403259	7	45.944954	19.866913	115.0	15.0	45.944954128440365	19.866912635295055	5008	40218
137.02082085609436	8	49.125	25.594728	171.0	15.0	49.125	25.594728836828285	5109	45327
151.1725947856903	9	49.980198	19.042933	106.0	20.0	49.98019801980198	19.042932317474556	5048	50375
167.0680718421936	10	64.987015	27.448414	143.0	15.0	64.98701298701299	27.448413720160186	5004	55379
182.39012026786804	11	68.712326	23.258806	140.0	26.0	68.71232876712328	23.25880563963513	5016	60395
195.82482719421387	12	68.14865	25.244043	168.0	27.0	68.14864864864865	25.2440426113378	5043	65438
209.12140798568726	13	67.810814	22.789091	149.0	22.0	67.8108108108108	22.7890891838413	5018	70456
222.0993309020996	14	70.013885	31.58256	184.0	30.0	70.01388888888889	31.582560700996027	5041	75497
235.26281118392944	15	80.870964	32.627163	200.0	30.0	80.87096774193549	32.6271625761903	5014	80511
248.8685863018036	16	95.64151	37.024265	200.0	26.0	95.64150943396227	37.0242624884811	5069	85580
262.6195788383484	17	109.08696	38.12897	200.0	37.0	109.08695652173913	38.12897225889847	5018	90598
276.01687240600586	18	89.53571	41.16342	200.0	41.0	89.53571428571429	41.16342181984349	5014	95612
289.4485981464386	19	102.938774	38.41259	200.0	48.0	102.93877551020408	38.412587309458175	5044	100656
303.01681184768677	20	144.22858	42.39952	200.0	67.0	144.22857142857143	42.39951867266266	5048	105704
316.4694244861603	21	178.89655	31.014286	200.0	106.0	178.89655172413794	31.01428461496991	5188	110892
330.2056510448456	22	191.22223	17.967733	200.0	137.0	191.22222222222223	17.96773514310692	5163	116055
343.261999130249	23	192.6923	19.230923	200.0	118.0	192.69230769230768	19.230923076307697	5010	121065
356.39806938171387	24	179.10715	26.3931	200.0	127.0	179.10714285714286	26.393098781031874	5015	126080
370.0771040916443	25	195.26923	16.104366	200.0	139.0	195.26923076923077	16.10436561047893	5077	131157
384.04683470726013	26	192.37038	19.26645	200.0	120.0	192.37037037037038	19.266451648450605	5194	136351
397.9125473499298	27	198.07692	7.3271	200.0	164.0	198.07692307692307	7.327099735403113	5150	141501
411.84439635276794	28	198.38461	8.076923	200.0	158.0	198.3846153846154	8.076923076923078	5158	146659
425.83808279037476	29	197.96153	10.192307	200.0	147.0	197.96153846153845	10.192307692307693	5147	151806
440.69220304489136	30	198.76923	3.202255	200.0	187.0	198.76923076923077	3.2022551225382534	5168	156974
454.6396129131317	31	197.07692	9.89531	200.0	152.0	197.07692307692307	9.895309988237539	5124	162098
468.4248631000519	32	190.25926	22.464115	200.0	131.0	190.25925925925927	22.464115569952718	5137	167235
482.0892724990845	33	197.3077	9.375784	200.0	156.0	197.30769230769232	9.375783990887747	5130	172365
500.1119604110718	34	184.46428	29.413897	200.0	91.0	184.46428571428572	29.41389630631018	5165	177530
515.2564606666565	35	181.92857	36.552242	200.0	81.0	181.92857142857142	36.55224106030453	5094	182624
530.3721735477448	36	181.60715	37.232224	200.0	61.0	181.60714285714286	37.232224220534604	5085	187709
546.2733573913574	37	143.94286	51.154076	200.0	49.0	143.94285714285715	51.15407698157337	5038	192747
564.2726414203644	38	106.680855	45.535637	200.0	27.0	106.68085106382979	45.53563317488177	5014	197761
579.4785709381104	39	90.89286	44.326176	200.0	29.0	90.89285714285714	44.32617679181898	5090	202851
594.5944132804871	40	84.1	45.046898	200.0	27.0	84.1	45.046901484267856	5046	207897
611.3026432991028	41	85.85	41.42496	200.0	24.0	85.85	41.424962281213965	5151	213048
627.1641631126404	42	112.73913	54.19748	200.0	15.0	112.73913043478261	54.19747899744636	5186	218234
643.3226041793823	43	147.42857	51.193348	200.0	44.0	147.42857142857142	51.19335097132702	5160	223394
658.3621609210968	44	192.53847	19.093357	200.0	138.0	192.53846153846155	19.093355205875984	5006	228400
673.6638555526733	45	197.61539	11.923076	200.0	138.0	197.6153846153846	11.923076923076923	5138	233538
697.3967323303223	46	197.07692	14.615385	200.0	124.0	197.07692307692307	14.615384615384615	5124	238662
727.1653051376343	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	243862
757.2329366207123	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	249062
788.8703908920288	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	254262
817.7985661029816	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	259462
848.6963121891022	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	264662
876.9064636230469	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	269862
904.5988028049469	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	275062
935.1668109893799	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	280262
963.0896646976471	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	285462
992.8058753013611	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	290662
1020.4526557922363	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	295862
1045.8439633846283	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	301062
1072.1392951011658	59	200.0	0.0	200.0	200.0	200.0	0.0	5200	306262
1101.0618629455566	60	199.6923	0.866879	200.0	197.0	199.69230769230768	0.8668790515065112	5192	311454
1127.5279638767242	61	189.77777	6.822259	200.0	173.0	189.77777777777777	6.822258414670555	5124	316578
1152.9290935993195	62	168.53334	8.9544525	186.0	153.0	168.53333333333333	8.954452647829582	5056	321634
1179.926523923874	63	152.66667	5.329544	163.0	145.0	152.66666666666666	5.329544108461849	5038	326672
1208.227091550827	64	145.05714	7.3599024	158.0	131.0	145.05714285714285	7.35990239509371	5077	331749
1237.4807994365692	65	137.62163	6.30037	151.0	124.0	137.6216216216216	6.300370436776998	5092	336841
1266.842683315277	66	130.33333	7.3426514	145.0	113.0	130.33333333333334	7.342651422649036	5083	341924
1296.0402767658234	67	121.54762	7.886705	135.0	106.0	121.54761904761905	7.886704849218386	5105	347029
1325.259784936905	68	108.0	16.41613	130.0	19.0	108.0	16.416131142937658	5076	352105
1354.9343547821045	69	95.54717	12.918564	121.0	20.0	95.54716981132076	12.91856355957822	5064	357169
1382.254469871521	70	89.78571	6.175164	105.0	76.0	89.78571428571429	6.175164213300282	5028	362197
1407.9421818256378	71	83.08197	12.199564	105.0	21.0	83.08196721311475	12.199563391767128	5068	367265
1436.1546368598938	72	81.51613	9.97536	98.0	23.0	81.51612903225806	9.975359861701603	5054	372319
1465.1477646827698	73	78.140625	10.357466	93.0	25.0	78.140625	10.357465887434774	5001	377320
1491.9438633918762	74	78.390625	10.129809	93.0	19.0	78.390625	10.129809332330742	5017	382337
1516.7924654483795	75	77.323074	8.916894	90.0	22.0	77.32307692307693	8.916894409891807	5026	387363
1543.9355454444885	76	76.742424	5.312394	92.0	67.0	76.74242424242425	5.312394329959709	5065	392428
1570.481669664383	77	77.49231	6.038653	91.0	56.0	77.49230769230769	6.0386526182408415	5037	397465
1596.5693650245667	78	76.93846	6.983226	95.0	67.0	76.93846153846154	6.983225886865056	5001	402466
1623.5311388969421	79	78.390625	6.24404	90.0	61.0	78.390625	6.244040127143243	5017	407483
1649.4505743980408	80	80.04762	5.556145	89.0	68.0	80.04761904761905	5.556145093436611	5043	412526
1677.2152836322784	81	81.29032	6.4891653	96.0	69.0	81.29032258064517	6.4891649066936425	5040	417566
1706.0204720497131	82	83.14754	6.308558	97.0	64.0	83.14754098360656	6.308557980180886	5072	422638
1733.3209435939789	83	82.78689	6.4633007	99.0	67.0	82.78688524590164	6.463300568032802	5050	427688
1760.8335354328156	84	82.14754	6.145333	102.0	72.0	82.14754098360656	6.145332936795048	5011	432699
1788.2246189117432	85	81.564514	5.1794295	96.0	68.0	81.56451612903226	5.179428813140018	5057	437756
1814.085328578949	86	81.72581	5.146779	95.0	72.0	81.7258064516129	5.1467789953576935	5067	442823
1840.728758573532	87	78.06154	5.3604736	96.0	67.0	78.06153846153846	5.360473351879759	5074	447897
1866.532339334488	88	77.16923	5.7927523	91.0	57.0	77.16923076923077	5.7927520516038795	5016	452913
1893.3495645523071	89	75.98485	5.2613297	90.0	67.0	75.98484848484848	5.2613295480711715	5015	457928
1920.3342652320862	90	74.27941	9.404076	91.0	22.0	74.27941176470588	9.404075443556208	5051	462979
1947.936960220337	91	76.90909	6.09204	91.0	63.0	76.9090909090909	6.092039696062575	5076	468055
1974.218815088272	92	77.53846	6.1646056	91.0	67.0	77.53846153846153	6.164605977992861	5040	473095
2000.387755870819	93	79.0	5.782517	90.0	69.0	79.0	5.782516753110189	5056	478151
2027.0343012809753	94	80.91936	5.753816	94.0	70.0	80.91935483870968	5.753816088802884	5017	483168
2054.4793372154236	95	81.6129	6.05447	96.0	69.0	81.61290322580645	6.054470059411655	5060	488228
2081.6098012924194	96	83.09836	6.403649	98.0	73.0	83.09836065573771	6.4036488523361275	5069	493297
2109.3611602783203	97	88.49123	7.288835	107.0	77.0	88.49122807017544	7.28883502596288	5044	498341
2136.8313269615173	98	91.01818	7.3694477	106.0	80.0	91.01818181818182	7.369447762931665	5006	503347
2163.810003042221	99	93.5	7.345319	108.0	79.0	93.5	7.345318488922294	5049	508396
