Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.5231010913848877	0	16.508196	6.5075564	36.0	8.0	16.508196721311474	6.507556643587318	1007	1007
5.622546911239624	1	24.232557	12.377468	72.0	10.0	24.232558139534884	12.377468669531119	1042	2049
8.927483797073364	2	31.333334	14.239652	73.0	11.0	31.333333333333332	14.239651567635944	1034	3083
12.335673809051514	3	40.555557	29.735044	149.0	13.0	40.55555555555556	29.735043963414157	1095	4178
14.840367794036865	4	47.95238	20.938633	112.0	16.0	47.95238095238095	20.938631852508305	1007	5185
18.067152738571167	5	47.904762	17.768095	83.0	18.0	47.904761904761905	17.768095435907053	1006	6191
20.573665380477905	6	72.78571	39.122845	192.0	28.0	72.78571428571429	39.12284420610943	1019	7210
23.71514916419983	7	86.083336	46.71092	200.0	30.0	86.08333333333333	46.71091652089715	1033	8243
26.66275691986084	8	65.5625	29.073116	129.0	33.0	65.5625	29.073116340530127	1049	9292
29.486048460006714	9	71.4	25.313501	115.0	30.0	71.4	25.313501009013613	1071	10363
32.380332231521606	10	109.5	55.32495	200.0	38.0	109.5	55.32494916400737	1095	11458
35.57138705253601	11	96.63636	40.85289	176.0	44.0	96.63636363636364	40.85289068947203	1063	12521
38.6327760219574	12	125.375	39.16611	200.0	64.0	125.375	39.16611258473325	1003	13524
41.85543251037598	13	140.5	49.09939	200.0	47.0	140.5	49.099388998235	1124	14648
44.59856462478638	14	171.5	41.407528	200.0	92.0	171.5	41.407527496016144	1029	15677
47.762823820114136	15	180.83333	29.134266	200.0	124.0	180.83333333333334	29.134267719569603	1085	16762
51.11278009414673	16	191.0	20.12461	200.0	146.0	191.0	20.12461179749811	1146	17908
54.01209497451782	17	146.85715	39.76872	200.0	99.0	146.85714285714286	39.768719119531156	1028	18936
56.925864934921265	18	145.28572	49.81025	200.0	52.0	145.28571428571428	49.8102522026319	1017	19953
59.957228660583496	19	172.83333	34.546665	200.0	103.0	172.83333333333334	34.546667309918945	1037	20990
63.39724564552307	20	198.83333	2.608746	200.0	193.0	198.83333333333334	2.6087459737497545	1193	22183
67.93134427070618	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23383
71.20389103889465	22	182.16667	27.618933	200.0	127.0	182.16666666666666	27.618934728833327	1093	24476
75.12569332122803	23	169.0	20.057062	200.0	151.0	169.0	20.057061456896278	1183	25659
78.74316048622131	24	168.71428	25.103867	200.0	133.0	168.71428571428572	25.103865870272912	1181	26840
82.69160389900208	25	149.57143	23.8798	193.0	125.0	149.57142857142858	23.879801045217768	1047	27887
86.54663300514221	26	153.57143	23.119919	200.0	130.0	153.57142857142858	23.1199180847359	1075	28962
90.02364182472229	27	137.25	11.903255	157.0	117.0	137.25	11.903255857117413	1098	30060
92.84524083137512	28	130.375	16.590189	147.0	94.0	130.375	16.59018911887384	1043	31103
96.62404680252075	29	101.0	34.324654	134.0	27.0	101.0	34.324653212841326	1111	32214
99.47375702857971	30	85.166664	39.96422	132.0	24.0	85.16666666666667	39.96422010860326	1022	33236
102.93107438087463	31	93.545456	39.617176	147.0	27.0	93.54545454545455	39.6171763400299	1029	34265
105.92088031768799	32	113.55556	28.051981	135.0	37.0	113.55555555555556	28.05197997017169	1022	35287
109.20093584060669	33	136.375	24.631979	198.0	119.0	136.375	24.63197870655137	1091	36378
112.47555422782898	34	157.57143	20.388071	184.0	132.0	157.57142857142858	20.38807174275574	1103	37481
115.59770774841309	35	174.16667	21.466381	200.0	146.0	174.16666666666666	21.46638198568999	1045	38526
119.35924506187439	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	39726
123.18241357803345	37	198.33333	3.72678	200.0	190.0	198.33333333333334	3.726779962499649	1190	40916
126.13272643089294	38	185.33333	20.94172	200.0	151.0	185.33333333333334	20.94171806599343	1112	42028
130.0227267742157	39	164.57143	29.832182	200.0	130.0	164.57142857142858	29.83218368932233	1152	43180
134.67066287994385	40	136.5	14.815533	168.0	121.0	136.5	14.815532390029054	1092	44272
140.00885438919067	41	116.55556	14.840717	149.0	97.0	116.55555555555556	14.840718095168	1049	45321
145.75587368011475	42	113.22222	7.728415	126.0	102.0	113.22222222222223	7.7284147832352	1019	46340
152.3472490310669	43	108.2	6.0630026	115.0	93.0	108.2	6.063002556489647	1082	47422
158.1424376964569	44	84.53846	31.143873	116.0	27.0	84.53846153846153	31.14387304755731	1099	48521
163.0424542427063	45	78.84615	39.4127	126.0	25.0	78.84615384615384	39.41270032293603	1025	49546
167.5154254436493	46	91.416664	28.149773	113.0	26.0	91.41666666666667	28.149773040332356	1097	50643
171.6100046634674	47	76.78571	40.222916	115.0	14.0	76.78571428571429	40.2229120410398	1075	51718
175.45564723014832	48	92.0	28.882206	117.0	21.0	92.0	28.882205909206764	1012	52730
180.3723750114441	49	107.7	3.9509492	114.0	103.0	107.7	3.950949253027682	1077	53807
184.46790146827698	50	116.55556	7.3652506	129.0	104.0	116.55555555555556	7.365250408522912	1049	54856
189.7989239692688	51	118.111115	6.4712086	125.0	105.0	118.11111111111111	6.471208790471572	1063	55919
193.94055819511414	52	126.25	8.511023	138.0	113.0	126.25	8.511022265274601	1010	56929
198.0827977657318	53	128.625	12.31805	154.0	109.0	128.625	12.31805077924263	1029	57958
202.815025806427	54	126.125	3.2572036	132.0	122.0	126.125	3.2572035551988456	1009	58967
206.20390033721924	55	136.0	9.300538	150.0	120.0	136.0	9.300537618869138	1088	60055
212.53028631210327	56	123.22222	38.002274	157.0	20.0	123.22222222222223	38.00227413597998	1109	61164
216.84516716003418	57	138.0	6.0827627	145.0	127.0	138.0	6.082762530298219	1104	62268
220.91025066375732	58	142.875	13.042599	161.0	123.0	142.875	13.042598475763945	1143	63411
226.03683304786682	59	148.85715	6.266204	159.0	140.0	148.85714285714286	6.266203485560374	1042	64453
231.40727591514587	60	152.42857	4.7164497	160.0	144.0	152.42857142857142	4.716449719776907	1067	65520
236.64531469345093	61	159.14285	4.793703	169.0	154.0	159.14285714285714	4.793703353017862	1114	66634
240.42403435707092	62	153.42857	4.8655386	162.0	146.0	153.42857142857142	4.865538961693257	1074	67708
245.16013860702515	63	158.14285	5.0829844	168.0	151.0	158.14285714285714	5.082984821330627	1107	68815
248.7471628189087	64	157.85715	5.329931	165.0	151.0	157.85714285714286	5.329930887479322	1105	69920
252.47630858421326	65	129.66667	60.38212	172.0	15.0	129.66666666666666	60.382116557802114	1167	71087
256.62083411216736	66	161.42857	8.033094	174.0	150.0	161.42857142857142	8.033094811148313	1130	72217
259.6674818992615	67	145.42857	52.04629	189.0	21.0	145.42857142857142	52.046290228320906	1018	73235
263.3367040157318	68	175.16667	10.79223	197.0	162.0	175.16666666666666	10.792229715041385	1051	74286
268.5605845451355	69	195.33333	5.734884	200.0	184.0	195.33333333333334	5.734883511361751	1172	75458
276.3675739765167	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	76658
282.8527009487152	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	77858
289.089063167572	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	79058
295.1492974758148	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	80258
303.67114758491516	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	81458
309.20165252685547	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	82658
314.75520873069763	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	83858
319.1789491176605	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	85058
322.8766052722931	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	86258
327.11938190460205	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	87458
331.15070271492004	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	88658
335.1092188358307	81	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	89857
340.2653923034668	82	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	91046
345.1520426273346	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	92246
350.1185781955719	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	93446
354.37451791763306	85	168.5	70.43614	200.0	11.0	168.5	70.43614129124337	1011	94457
359.3427917957306	86	126.22222	72.823654	200.0	32.0	126.22222222222223	72.82364966559479	1136	95593
363.5018150806427	87	88.0	55.85696	200.0	21.0	88.0	55.85696017507576	1144	96737
367.0871970653534	88	75.71429	48.784405	200.0	15.0	75.71428571428571	48.78440701030339	1060	97797
370.917382478714	89	102.454544	42.908707	158.0	32.0	102.45454545454545	42.908705699349504	1127	98924
374.7066638469696	90	189.16667	24.224072	200.0	135.0	189.16666666666666	24.224069756247722	1135	100059
378.5789043903351	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	101259
382.37716031074524	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	102459
386.06981468200684	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	103659
390.1178650856018	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	104859
393.7838444709778	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	106059
397.35909700393677	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	107259
401.3258204460144	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	108459
405.20190143585205	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	109659
409.3911499977112	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	110859
