Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.94446611404419	0	20.557377	10.385637	73.0	9.0	20.557377049180328	10.385637292558798	5016	5016
28.885555028915405	1	20.9125	11.401967	96.0	9.0	20.9125	11.401966661501866	5019	10035
43.61754775047302	2	27.081081	13.392571	81.0	9.0	27.08108108108108	13.392572322965378	5010	15045
58.775901317596436	3	36.77941	19.149832	131.0	11.0	36.779411764705884	19.14983150612043	5002	20047
73.21962571144104	4	38.868217	18.107508	91.0	14.0	38.86821705426357	18.107508333876712	5014	25061
87.24670672416687	5	48.365383	18.121946	118.0	16.0	48.36538461538461	18.12194679446173	5030	30091
101.15656304359436	6	52.88421	18.573248	137.0	19.0	52.88421052631579	18.573247970298706	5024	35115
116.0605137348175	7	56.876404	21.963617	113.0	17.0	56.87640449438202	21.963616607655254	5062	40177
131.08072137832642	8	56.077778	26.148817	196.0	26.0	56.077777777777776	26.14881674730141	5047	45224
145.4634656906128	9	61.219513	23.770767	151.0	26.0	61.21951219512195	23.770767244071077	5020	50244
158.94847464561462	10	65.19481	23.652813	142.0	26.0	65.1948051948052	23.652812886199886	5020	55264
180.08277463912964	11	70.66197	27.67922	200.0	29.0	70.66197183098592	27.67922069140881	5017	60281
209.17498445510864	12	76.65151	27.678617	170.0	29.0	76.65151515151516	27.67861685557371	5059	65340
238.75012683868408	13	85.10169	34.093437	200.0	41.0	85.10169491525424	34.09343836429737	5021	70361
268.07457447052	14	92.56364	33.20009	174.0	30.0	92.56363636363636	33.200089614536026	5091	75452
294.6525354385376	15	114.045456	34.344482	200.0	58.0	114.04545454545455	34.34448119319539	5018	80470
318.55857944488525	16	150.20589	36.490753	200.0	87.0	150.2058823529412	36.49075580904801	5107	85577
342.9240827560425	17	159.78125	31.86763	200.0	103.0	159.78125	31.867630888371668	5113	90690
361.2660436630249	18	161.5	38.370724	200.0	37.0	161.5	38.370724517527684	5168	95858
381.79743337631226	19	185.71428	34.227036	200.0	62.0	185.71428571428572	34.227033115921216	5200	101058
403.2782757282257	20	191.92592	27.695335	200.0	75.0	191.92592592592592	27.69533444586989	5182	106240
418.43544030189514	21	188.55556	23.187374	200.0	103.0	188.55555555555554	23.187374171899116	5091	111331
432.4707028865814	22	188.7037	29.628334	200.0	98.0	188.7037037037037	29.628333304975612	5095	116426
446.2995810508728	23	196.07692	10.684004	200.0	159.0	196.07692307692307	10.684003416046012	5098	121524
460.0286855697632	24	187.37038	28.982944	200.0	81.0	187.37037037037038	28.982942810158182	5059	126583
473.8484628200531	25	172.55173	34.95276	200.0	64.0	172.55172413793105	34.95276241551766	5004	131587
487.0930769443512	26	172.03334	45.48881	200.0	56.0	172.03333333333333	45.488814253860504	5161	136748
501.37190222740173	27	179.67857	32.510498	200.0	97.0	179.67857142857142	32.5104967350421	5031	141779
515.4128451347351	28	173.27586	38.569145	200.0	67.0	173.27586206896552	38.56914663993357	5025	146804
528.4546098709106	29	192.38461	17.090431	200.0	128.0	192.3846153846154	17.090431247826555	5002	151806
542.4007925987244	30	185.92592	36.45182	200.0	56.0	185.92592592592592	36.4518209939132	5020	156826
559.1921169757843	31	188.03703	32.54226	200.0	62.0	188.03703703703704	32.542259114233104	5077	161903
575.6576573848724	32	192.0	19.86249	200.0	131.0	192.0	19.862490239607887	5184	167087
589.6087234020233	33	192.38461	21.17705	200.0	115.0	192.3846153846154	21.177050210577057	5002	172089
605.0399377346039	34	188.44444	28.645126	200.0	93.0	188.44444444444446	28.645125412128035	5088	177177
619.7110574245453	35	199.23077	3.6512134	200.0	181.0	199.23076923076923	3.651213626555637	5180	182357
635.4230065345764	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	187557
651.361154794693	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	192757
664.7805020809174	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	197957
678.967041015625	39	194.92308	25.384617	200.0	68.0	194.92307692307693	25.384615384615387	5068	203025
695.6253230571747	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	208225
718.8776261806488	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	213425
735.0525488853455	42	197.0	15.0	200.0	122.0	197.0	15.0	5122	218547
753.2514834403992	43	199.5	1.5992787	200.0	194.0	199.5	1.599278683560907	5187	223734
766.9252243041992	44	198.53847	4.021393	200.0	182.0	198.53846153846155	4.021392499263918	5162	228896
780.2471253871918	45	182.78572	18.98939	200.0	108.0	182.78571428571428	18.98939016333885	5118	234014
794.4270265102386	46	178.82759	9.713372	193.0	159.0	178.82758620689654	9.713371393536606	5186	239200
807.751535654068	47	168.33333	29.599924	199.0	23.0	168.33333333333334	29.59992492482972	5050	244250
821.6620547771454	48	170.26666	29.09517	194.0	26.0	170.26666666666668	29.095169511258895	5108	249358
