Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.161341667175293	0	22.333334	11.912644	65.0	8.0	22.333333333333332	11.912645009027639	1005	1005
6.0426836013793945	1	16.590164	5.766998	41.0	8.0	16.59016393442623	5.766997824479538	1012	2017
8.961625814437866	2	30.885714	27.029902	162.0	9.0	30.885714285714286	27.029900299558665	1081	3098
11.96310305595398	3	42.833332	23.185244	101.0	12.0	42.833333333333336	23.185244349705602	1028	4126
14.921738386154175	4	23.904762	10.195259	52.0	12.0	23.904761904761905	10.195259224639479	1004	5130
17.83095645904541	5	20.32	7.0892596	41.0	10.0	20.32	7.089259481779461	1016	6146
20.87760615348816	6	18.107143	5.802335	43.0	10.0	18.107142857142858	5.802335033134048	1014	7160
24.085595846176147	7	19.384615	5.2078114	32.0	11.0	19.384615384615383	5.20781161095022	1008	8168
27.15465021133423	8	21.041666	5.8664236	39.0	11.0	21.041666666666668	5.866424000663058	1010	9178
30.156695127487183	9	21.804348	4.923853	34.0	12.0	21.804347826086957	4.923853056549848	1003	10181
32.99193787574768	10	23.72093	6.9861183	52.0	13.0	23.72093023255814	6.986117734130488	1020	11201
35.71531271934509	11	29.67647	6.2483907	41.0	19.0	29.676470588235293	6.248390796297283	1009	12210
38.593252658843994	12	31.65625	8.816212	55.0	16.0	31.65625	8.816211541104263	1013	13223
41.46377205848694	13	39.346153	11.265817	60.0	22.0	39.34615384615385	11.265817282969508	1023	14246
44.24021601676941	14	56.68421	24.318182	135.0	21.0	56.68421052631579	24.318181700506244	1077	15323
47.24654579162598	15	79.23077	29.493553	146.0	42.0	79.23076923076923	29.493555609407405	1030	16353
50.59999489784241	16	82.0	30.67196	168.0	46.0	82.0	30.67196163875455	1066	17419
53.580652713775635	17	55.210526	22.251148	118.0	27.0	55.21052631578947	22.251147687416086	1049	18468
56.67886519432068	18	58.944443	17.759106	110.0	35.0	58.94444444444444	17.759104776681053	1061	19529
59.60765099525452	19	45.68182	12.278534	79.0	27.0	45.68181818181818	12.278533979845268	1005	20534
62.545594215393066	20	49.61905	12.50705	83.0	22.0	49.61904761904762	12.507050166001385	1042	21576
65.75213432312012	21	53.36842	14.942735	75.0	25.0	53.36842105263158	14.942734641274896	1014	22590
69.10434031486511	22	50.090908	27.057026	158.0	24.0	50.09090909090909	27.057025790505858	1102	23692
72.2618362903595	23	65.125	23.879581	133.0	33.0	65.125	23.879580712399452	1042	24734
75.59976243972778	24	71.5	27.207535	133.0	40.0	71.5	27.207535720825582	1001	25735
79.56278681755066	25	101.5	37.401203	187.0	58.0	101.5	37.40120318920235	1015	26750
83.1829686164856	26	101.3	51.489902	200.0	47.0	101.3	51.48990192261003	1013	27763
86.85354375839233	27	86.0	39.661064	173.0	42.0	86.0	39.66106403010388	1032	28795
90.29296088218689	28	93.818184	48.190563	200.0	42.0	93.81818181818181	48.190565243752815	1032	29827
93.82674837112427	29	104.0	41.53312	188.0	54.0	104.0	41.53311931459037	1040	30867
97.06941342353821	30	108.6	47.607143	200.0	57.0	108.6	47.60714232129461	1086	31953
100.47119736671448	31	106.4	36.238655	182.0	57.0	106.4	36.238653396615064	1064	33017
103.81273055076599	32	111.3	46.52967	200.0	54.0	111.3	46.52966795497255	1113	34130
106.8502950668335	33	105.2	30.307755	155.0	39.0	105.2	30.307754783223388	1052	35182
109.88451170921326	34	92.72727	28.368008	147.0	56.0	92.72727272727273	28.368006656317828	1020	36202
113.44791650772095	35	153.57143	35.80446	200.0	112.0	153.57142857142858	35.804457595018384	1075	37277
116.42173719406128	36	168.5	40.318523	200.0	107.0	168.5	40.318523451799834	1011	38288
119.94574403762817	37	144.0	40.80966	200.0	74.0	144.0	40.80966272132828	1008	39296
124.80561947822571	38	167.0	22.690464	200.0	141.0	167.0	22.690463698592474	1169	40465
128.49488759040833	39	190.66667	12.749728	200.0	167.0	190.66666666666666	12.749727665936852	1144	41609
133.2258129119873	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	42809
137.42428135871887	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	44009
142.68757009506226	42	176.16667	33.736313	200.0	126.0	176.16666666666666	33.73631409755501	1057	45066
147.68089270591736	43	171.5	63.727936	200.0	29.0	171.5	63.72793735874401	1029	46095
151.74202823638916	44	146.14285	55.699265	200.0	36.0	146.14285714285714	55.69926537455684	1023	47118
156.02123188972473	45	145.85715	63.604645	200.0	26.0	145.85714285714286	63.60464621714489	1021	48139
160.54784846305847	46	169.28572	42.750824	200.0	86.0	169.28571428571428	42.75082049576621	1185	49324
163.9887092113495	47	163.71428	33.1176	200.0	115.0	163.71428571428572	33.117601214521585	1146	50470
167.87791180610657	48	188.0	17.058722	200.0	161.0	188.0	17.05872210923198	1128	51598
171.91896295547485	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	52798
